CT_GLDAS,RCP45_SSP2,RCP85_SSP2,RCP85_SSP3,GLOWASIS,Hoekstra,,,
0,0,0,0,101480.1115,10175.49744,,,
2884976.5,1224500,1233769.091,1233750,52929.46473,68339.50295,,,
0,0,0,0,33060.91577,1444.013518,,,
3645.531982,1017,1017.201818,995.2663636,12632.95021,6061.23131,,,
22387.84961,666,665.8059545,651.4457727,180233.8213,3272.212418,,,
17095.41602,4912,4911.795,4805.859545,148420.3041,28545.90313,,,
99682872,43200914,43528322.73,43528131.82,67993255.62,57751872.59,,,
14828.14941,2935,2934.979091,2871.683182,116863.2433,16595.01877,,,
0,0,0,0,18677.1974,2005.11444,,,
0,0,0,0,23969.87751,3408.119219,,,
9092.932617,512,511.9943182,500.9511818,0,7596.937319,,,
1450.04895,444,443.9953636,434.4193636,0,1954.689183,,,
0,0,0,0,68157.47917,2128.434987,,,
0,0,0,0,0,984.4325429,,,
821149.875,0,0,0,1098842.025,1221513.694,,,
0,0,0,0,0,2721.831658,,,
2952.57959,725,724.8751364,709.2406364,15037.24977,4658.225821,,,
79808960,40430155,39909640.91,39909545.45,0,25899620.78,,,
4242545,0,0,0,9264430.046,6649588.977,,,
73908.40625,0,0,0,71238.89774,44580.13502,,,
11131.0918,736,735.6777273,719.8103182,241345.9718,8285.779552,,,
1975034.75,660149,650248.7727,650191.5,2926996.708,1726259.122,,,
0,0,0,0,24006.37977,833.1999958,,,
27123.55078,3,3.438988636,3.364810909,0,1246.809031,,,
3591.106689,1029,1029.295909,1007.102727,11587.74737,5401.038263,,,
0,0,0,0,331708.1928,2718.496742,,,
0,0,0,0,65630.98729,2328.181143,,,
0,1,1.225693636,1.199252727,0,2716.900781,,,
1246084.75,5555,5555.34,5456.048182,1073874.593,333241.0737,,,
518146.5313,3829,3829.455,3746.858182,491574.5556,19479.33674,,,
221521.7813,7001,7001.323636,6850.266818,402557.0154,64046.48865,,,
5258.947754,369,368.7418636,360.7876364,0,4606.402252,,,
67004.90625,2368,2368.112727,2317.025455,0,36668.63978,,,
214544.5469,29631,29631.28636,28996.70455,1653559.446,165338.6158,,,
1788239.875,38213,38213.03182,37625.50909,1475599.527,327925.2231,,,
10894.17383,705,704.8039091,689.6018182,175060.1232,8365.218181,,,
9131.922852,438,437.9979545,428.5508182,0,7921.721578,,,
63217.03125,2595,2594.836364,2538.852273,110606.35,31323.06706,,,
9052.520508,403,403.0845,394.3905,24474.82385,7252.079103,,,
26958808,6504464,6414879.545,6414793.636,0,6296433.318,,,
0,0,0,0,22578.83362,523.900175,,,
2594.926758,804,804.2751818,786.9282273,12743.97038,4253.170092,,,
0,0,0,0,10090.45448,2748.223643,,,
16918.92578,1207,1206.66,1180.639091,185447.6035,14274.00207,,,
142171.7344,0,0,0,173962.6229,10108.74013,,,
0,0,0,0,0,876.4717316,,,
0,0,0,0,19049.84564,3988.688514,,,
10329.86328,718,717.8764091,702.3927273,0,8382.178227,,,
1850.464722,491,491.2024091,480.6069545,0,2943.243007,,,
0,0,0,0,26759.85917,6213.732044,,,
0,0,0,0,10517.72945,1001.595851,,,
210104.3125,24578,24578.01818,24105.9,5423836.708,181431.7098,,,
8682.27832,2130,2129.676818,2083.744091,33782.90683,11571.74492,,,
1203566,0,0,0,21657.89902,2313.417547,,,
0,0,0,0,0,691.3395072,,,
10366.11816,0,0,0,46631.04936,3332.740913,,,
126966.1016,3153,3152.739545,3084.718636,240400.1206,64849.93828,,,
5782636,1316681,1298888.182,1298811.818,2784093.38,1515827.598,,,
49944.04688,1326,1326.302727,1297.685455,159658.8343,23671.16435,,,
28414118,10702841,10583713.64,10584381.82,4563773.632,14843074.55,,,
0,0,0,0,14315.27268,809.8343779,,,
0,0,0,0,135006.4576,4882.556564,,,
0,0,0,0,62635.26529,466.2671893,,,
15428.47754,0,0,0,83878.50225,35210.05189,,,
52716.5625,1256,1256.000455,1228.900909,0,26564.06903,,,
0,0,0,0,28236.73002,279.2815425,,,
7294.433594,0,0,0,85482.52285,18650.28179,,,
0,0,0,0,0,446.4001491,,,
117992.6563,4203,4202.567727,4202.147727,465506.4046,225536.2725,,,
154021.8125,4384,4383.826364,4289.240455,162185.5795,70662.89011,,,
2314.294434,0,0,0,126610.1301,7604.084136,,,
91816.17188,2608,2607.78,2551.509545,590813.458,42501.09757,,,
168984272,47514218,46892427.27,46885745.45,3947676.659,48019636.31,,,
78099.74219,5552,5551.703182,5551.149545,349165.3204,70261.60203,,,
15810.90723,1101,1100.648182,1076.908636,136422.3361,10352.80801,,,
83471.75,0,0,0,249065.9505,137746.565,,,
14499.7959,379,379.1101364,370.9306364,0,8219.961347,,,
0,0,0,0,6861.396134,6689.591645,,,
7391.493164,0,0,0,0,1665.738301,,,
0,0,0,0,3932.276741,929.9601253,,,
7860.812988,299,299.0781818,292.6273636,9532.634169,6446.733524,,,
22292110,9932332,9788863.636,9789340.909,0,5535651.604,,,
10600.32422,6952,6952.174091,6961.939091,0,9121.242811,,,
179788.9531,6881,6881.022273,6879.380455,0,47881.64293,,,
226745.9688,13648,13647.61364,13654.2,168736.0853,58115.83261,,,
183881.4531,24788,24787.63636,24749.16818,230075.5233,104466.4664,,,
49651.22266,6398,6398.461364,6418.879091,0,35366.8784,,,
101234.8281,5444,5444.078182,5460.916364,0,35780.61818,,,
49367.96094,6568,6568.427727,6608.356364,23909.68427,38817.85182,,,
120892.5,6683,6682.753636,6688.261364,235003.4714,45481.67039,,,
235051552,67874005,67340890.91,67340986.36,18229549.41,93386591.05,,,
5902.955078,0,0,0,55517.18548,17179.84471,,,
105266.7109,14386,14386.14545,14424.23182,32775.64794,70600.78356,,,
3179717.75,21486,21485.95909,21316.90909,385918.2,109915.4264,,,
275661.0625,3483,3482.888182,3414.160909,94928.90537,20918.54399,,,
2163.36377,0,0,0,2510.69339,3000.269941,,,
89767.625,0,0,0,126301.7803,175963.4446,,,
10312.7998,0,0,0,0,20961.88412,,,
8122.361816,0,0,0,43529.95381,16961.4793,,,
8966.28125,0,0,0,0,19336.9708,,,
2775.697021,290,290.2142727,283.9543636,0,2630.648703,,,
36505.75391,0,0,0,41414.96494,64363.80891,,,
0,0,0,0,0,1100.152054,,,
14351.41504,0,0,0,0,29746.34992,,,
7174.437988,1211,1211.241818,1189.125,9447.617456,7876.013689,,,
62603.19141,0,0,0,47707.33789,111408.6994,,,
75968.5,0,0,0,41777.03708,84653.8346,,,
48056.31641,179,179.0565,178.6183636,27946.15924,88698.32166,,,
12.32154083,0,0,0,16662.77647,1303.564052,,,
49928.70703,0,0,0,83685.69613,106115.7144,,,
10141.5957,1482,1482.466364,1450.517727,11638.81738,9561.616176,,,
571673.5,5477,5477.105455,5460.267273,3011039.734,282530.6465,,,
2818255.5,15567,15567.49091,15496.09091,2563091.04,1187753.23,,,
17732.14844,0,0,0,0,33939.50067,,,
17480.4043,0,0,0,34867.16747,37264.11212,,,
92094.46094,5209,5208.964091,5194.273636,46326.65589,52151.39386,,,
43012.63281,2647,2646.868636,2660.776364,46775.18457,26816.02391,,,
48236.26172,3003,3002.847273,3033.001364,0,18659.56979,,,
1888353.625,17948,17947.84091,17560.67727,569664.7763,124233.1443,,,
5728.306152,0,0,0,0,8062.143917,,,
46331124,10269859,10227286.36,10226809.09,21014356.61,19698578.03,,,
0,0,0,0,3615.088761,2478.334828,,,
44134.75,0,0,0,69134.92829,92723.97602,,,
0,0,0,0,16666.07894,14889.38154,,,
189673.1094,983,983.01,961.8095455,236240.2976,78848.29212,,,
0,0,0,0,38548.84952,5209.933259,,,
207765216,30074673,29445722.73,29511490.91,30822990.42,57731281.47,,,
348586.5313,2061,2060.787273,2016.334091,0,152464.0124,,,
0,7,6.655405909,6.511842273,1532.541937,1367.216527,,,
16051.43164,184141,183224.0455,183197.3182,271528.3632,28626.10763,,,
0,322,321.6293182,314.6897727,49452.44268,5688.880699,,,
2636.103516,766,765.6332727,749.1148636,110234.9162,5193.463965,,,
95685.79688,9092,9092.026364,8895.867273,573626.6971,78799.12269,,,
819397.75,211208,211049.0455,223800.8182,6488451.004,214831.2752,,,
135453.9219,1533582,1532646.818,1532370,946655.035,203969.7197,,,
1273854.125,2074,2075.535,2039.539091,223535.6569,13417.4368,,,
5446.430664,870,869.7522273,850.9915909,299776.6137,8141.119818,,,
148054576,53269936,52993404.55,53177536.36,136714813.2,42513153.66,,,
19397316,16605273,16512777.27,16527954.55,0,6427567.971,,,
15727.29102,1712,1711.824545,1674.893182,0,17571.23242,,,
9322497,4298137,4308522.273,4323804.545,1562572.598,2357330.335,,,
121626.3672,746,745.9648636,729.8731364,891363.7996,4726.664378,,,
1902765.5,135238,134429.5909,134408.5909,1882116.795,1155440.309,,,
30280652,8466408,8488457.727,8492037.273,0,5348589.905,,,
46111.10938,4542,4541.765455,4443.771818,720795.393,42197.24846,,,
31792302,10774814,10797818.18,10824736.36,27809001.92,5455885.508,,,
5675235.5,12925977,12881877.27,12921204.55,8027638.435,1535016.807,,,
8736.253906,402532,404838.9545,404842.7727,326176.7924,10231.60314,,,
109292056,57601950,57488454.55,57318259.09,0,42260435.96,,,
5145322,561180,558332.7273,558220.0909,0,2271492.374,,,
5058273,839352,827282.5909,827250.1364,4216931.343,2306753.234,,,
0,0,0,0,0,2502.881746,,,
268242.1875,0,0,0,2015774.012,287644.3019,,,
5318.269043,0,0,0,226602.8523,8048.117401,,,
0,0,0,0,51758.57991,1187.806324,,,
8409942,1815078,1792922.727,1793037.273,1738820.314,3462191.164,,,
0,0,0,0,23367.96373,4271.731762,,,
1802.802979,0,0,0,116825.074,14172.4623,,,
0,0,0,0,0,1007.323253,,,
0,0,0,0,13637.5092,828.8007043,,,
133597800,13522568,13355713.64,13356000,6674332.142,53452406.98,,,
561043648,137576727,135728727.3,135756409.1,61525432.59,192055606.8,,,
0,0,0,0,11879.2234,1848.230977,,,
3975358.25,146540,146540.8636,146184.8182,2921512.365,2359885.941,,,
0,0,0,0,0,436.5729898,,,
4834789.5,14695,14695.32273,14422.70455,2657703.161,2063913.82,,,
2422296.75,1270901,1261584.545,1261460.455,3739270.926,1237030.756,,,
1045557.063,521469,517667.1818,517561.2273,850951.4928,150613.0214,,,
0,0,0,0,8141.346276,1967.407272,,,
0,0,0,0,3089.701291,1067.793461,,,
0,0,0,0,28391.61456,617.0961868,,,
168156640,37860614,37411595.45,37412931.82,22920648.57,42613211.31,,,
0,0,0,0,1159.049221,1545.830979,,,
0,0,0,0,1952.069113,1045.676857,,,
0,0,0,0,11860.86424,1610.848127,,,
441316.7188,2669,2669.462727,2611.875,197764.4563,200916.4325,,,
0,0,0,0,7072.370499,1597.842566,,,
0,3,3.363283636,3.290728636,10289.95495,384.0626358,,,
333537.125,2667,2667.448636,2609.908636,676219.6422,146954.6598,,,
0,0,0,0,4071.083385,3241.897924,,,
0,0,0,0,18527.79463,1891.162712,,,
36326.48047,30,29.71671818,29.07564545,26357.38999,2184.011451,,,
0,0,0,0,5011.095665,1935.822569,,,
1442.242432,0,0,0,16392.60724,4911.296062,,,
1056604.125,1169,1168.840909,1143.631364,291143.2683,12128.57698,,,
0,33,33.04531364,32.33245909,3941.492643,529.1114164,,,
6588.126953,902,901.9118182,882.4581818,246829.4501,4571.265078,,,
65042.14453,5251,5250.496364,5141.095909,831125.3786,45008.84377,,,
10027.68359,1194,1194.012273,1168.564091,128268.1227,13512.64968,,,
0,0,0,0,0,114.1034346,,,
111693.4219,9447,9446.706818,9449.713636,53393.12553,35591.46619,,,
0,0,0,0,25285.45819,5283.482575,,,
464208576,91373195,89659022.73,89898040.91,104613342.3,127972116,,,
337394.5938,0,0,0,35228.36789,721.7656099,,,
0,0,0,0,0,568.0004101,,,
0,0,0,0,3573.286813,1525.949698,,,
0,0,0,0,31147.37384,762.026806,,,
130121304,35318659,34627568.18,34607904.55,58346019.74,52085301.15,,,
0,0,0,0,3803.310217,321.143483,,,
0,0,0,0,7727.979217,565.6410612,,,
0,0,0,0,24116.46768,1837.792317,,,
0,0,0,0,21567.08203,519.089999,,,
0,0,0,0,17749.03201,1143.626194,,,
185778.8594,26,25.56855,25.01691818,28285.67289,8195.994197,,,
0,0,0,0,99523.9839,2904.800053,,,
12349.20117,0,0,0,90251.25206,6965.401747,,,
0,0,0,0,4337.468185,339.7528655,,,
0,0,0,0,203.2216871,475.9370194,,,
0,0,0,0,27002.43704,3177.868498,,,
472252.1875,1195,1195.405909,1169.623636,455741.2267,12091.88494,,,
51560.16797,0,0,0,141420.8114,8349.556526,,,
9556.638672,622,622.3073182,608.8845,29936.65263,6763.087838,,,
0,0,0,0,7769.368123,397.6866837,,,
0,0,0,0,0,457.9733416,,,
71388.92969,21733,21706.07727,21687.55909,0,40816.30046,,,
0,0,0,0,6560.734473,2176.342254,,,
135473.5469,96,95.928,93.85892727,27554.16743,6663.367866,,,
9014.015625,0,0,0,99695.54096,13165.24156,,,
687493.0625,295448,295243.7727,295087.2273,1053548.336,413784.1101,,,
303466.4688,3013,3013.261364,3017.251364,600896.4777,34156.15098,,,
0,6827,6826.851818,6836.97,55692.2853,29127.9223,,,
0,0,0,0,0,616.1458633,,,
0,0,0,0,3212.790471,812.3263166,,,
591054.0625,154099,153982.5,153944.3182,4286227.703,362278.8957,,,
85627800,5803150,5677512.273,5788984.091,14039965.63,23676463.79,,,
2433.78418,0,0,0,6686.422974,411.314569,,,
0,0,0,0,0,298.4768995,,,
0,0,0,0,30995.06162,605.5282411,,,
162949.0938,899188,902479.7727,902363.3182,758605.361,67311.48609,,,
0,0,0,0,37502.33352,2585.094356,,,
0,0,0,0,30139.57292,418.9388297,,,
6043.189941,228,228.2127273,223.2901364,46626.97017,3485.838157,,,
0,0,0,0,8262.405172,1361.952097,,,
4271.424316,856,855.7461818,837.2881364,68088.02485,5554.197918,,,
136160.9063,2327,2327.22,2516.124545,176624.9835,79400.22879,,,
409837.6875,4093282,4097691.818,4097634.545,1747615.218,189213.2183,,,
0,730,730.2874091,785.0181818,37532.12839,508.9234305,,,
51632032,5447314,5370988.636,5448612.273,17651651.38,27463287.79,,,
39329.69141,4267,4267.075909,4175.038636,392459.2733,39857.21751,,,
0,5943,5942.980909,6419.451818,37122.68919,1203.791611,,,
405969.25,206,206.0653636,201.621,3117416.859,246516.4561,,,
129972.2109,836770,840232.9091,840324.5455,595754.981,91622.1942,,,
1631.95459,328,327.9713182,320.8971818,27612.75135,2108.103464,,,
152200.6094,639762,640353,640333.9091,0,75885.28107,,,
592497.625,15303,15302.7,15277.88182,730708.2415,74160.57777,,,
0,0,0,0,0,1505.771884,,,
7179.297363,1420,1419.6,1388.978182,78657.20242,10320.97508,,,
200087.2188,1425337,1427923.636,1427914.091,391040.0569,58471.5431,,,
0,0,0,0,109599.2923,2871.959212,,,
0,5,5.495108182,6.067587273,21663.71979,1799.680435,,,
6193.808594,254431,256011.9545,256061.5909,0,7524.601784,,,
893.7701416,55930,55929.96818,59993.18182,115355.5065,1780.15602,,,
7117.219727,0,0,0,26746.1203,4217.775652,,,
0,43,43.24234091,42.30936818,39270.33395,1759.713413,,,
94965.70313,724,724.0943182,708.4722273,959385.2758,10030.27025,,,
76168168,5521,5502.171818,5811.835909,76611.23574,42841122.83,,,
368325.3438,774817,777692.0455,778345.9091,1122272.73,182256.6422,,,
82117.67969,0,0,0,53536.15433,3405.054635,,,
2163.36377,73,72.22386818,72.22386818,95461.56228,5693.909056,,,
27436.24805,5963,5962.568182,5833.924091,29902.14154,29406.59129,,,
13493.61914,3623,3621.459545,3579.831818,31827.8037,22955.42875,,,
0,0,0,0,12724.63333,482.9233961,,,
7612908.5,591896,584565.5455,587052.1364,8073057.175,2398378.573,,,
0,0,0,0,13567.27444,470.6486284,,,
10380140,344914,328671,329367.8182,4549824.715,1622893.65,,,
10717.92188,2949,2949.24,2885.61,5164.942704,13378.43117,,,
40399.21875,10010,10010.03182,9802.131818,53741.85741,51314.95471,,,
22897.55469,5615,5614.693636,5493.552273,16648.1249,24150.10533,,,
4835.116211,2286,2279.788636,2253.175909,32864.57062,13167.79369,,,
3283.019531,1214,1213.551818,1187.368636,0,4631.086615,,,
7445.593262,2627,2627.033182,2570.352273,20844.95127,9742.159576,,,
11043123,15247145,15293822.73,15326754.55,8672584.534,4491374.689,,,
2660.042969,1530,1530.231818,1500.879545,139971.9268,8643.358127,,,
48035.30078,10649,10649.38636,10419.62727,28905.13651,51740.90843,,,
13396.25781,2876,2852.468182,2839.2,236100.0329,12807.00859,,,
0,8,8.291955,8.289234545,60074.95895,7142.104778,,,
147526.3125,12286,12286.24091,12029.56364,313302.4573,102238.2413,,,
0,247,246.9094091,241.5820909,15139.90108,8475.994952,,,
193633.2031,3456,3456.227727,3414.094091,377172.2913,105154.3443,,,
4387.078125,1577,1573.654091,1562.266364,0,8802.796423,,,
124203.6875,24934,24933.58636,24395.60455,73399.86414,135510.0185,,,
13450167,1734151,1612685.455,1613267.727,8949693.68,1731047.799,,,
0,0,0,0,0,586.6135232,,,
41854.04688,3728,3727.853182,3647.432727,173086.8369,48129.06543,,,
2163462.25,13821,13820.57727,13610.57727,569324.4934,109909.6813,,,
37200.75391,5591,5590.667727,5470.060909,191080.6,43349.88124,,,
0.971882701,279,278.9325,272.9140909,4352.214746,1666.489678,,,
6180.202148,1339,1339.150909,1310.256818,6374.687888,7647.244838,,,
13226.35156,5017,5012.785909,4964.295,276635.9746,12890.12375,,,
244235.6719,5,4.542624545,4.444630909,505186.4982,5501.177937,,,
321928.9063,13486,13485.72273,13435.41818,193840.9507,224462.8086,,,
47871632,3232778,3150210,3166561.364,5886013.985,10060135.44,,,
17749.49219,9947,9910.854545,9869.331818,344566.1366,38887.23541,,,
16539555,16605273,16511631.82,16537690.91,8362146.378,7451976.659,,,
14837596,20162864,20213645.45,20157518.18,4839918.613,8600568.158,,,
47030.03125,10169,10168.86818,10187.48182,491139.7099,110413.7338,,,
33469840,13780105,13863340.91,13876990.91,40240879.06,8923161.661,,,
21878.56055,2944,2944.276364,2880.760909,90284.67536,23237.70213,,,
8861318,3192811,3176450.455,3348745.909,2391741.514,3791483.911,,,
8520087,3070009,3059747.727,3248690.455,5201007.843,4303490.981,,,
116234.3438,12587,12587.4,12315.83182,1009626.15,98869.37415,,,
11919.1377,517905,521039.5909,521132.1818,397297.9486,14663.69618,,,
571964,1196866,1199071.364,1199892.273,2364371.538,217753.1468,,,
1372893.125,2357746,2355608.182,2356810.909,2331976.891,364607.3604,,,
37937700,10186909,10140900,10141568.18,15842378.62,8835011.874,,,
22404436,20069032,19935681.82,19939977.27,157610.029,9188745.556,,,
3158201,3989714,3991890,3992147.727,3258231.64,563435.6417,,,
9954784,4013043,3997006.364,3997035,1195816.994,2172111.734,,,
7927814,7630321,7612681.364,7696385.455,5094180.107,2587923.51,,,
536383.25,835369,834747.1364,835027.7727,0,132148.3356,,,
68577936,6855908,6790330.909,6802186.364,9623647.69,16424324.91,,,
3880882.25,240271,240397.5,240460.5,0,707980.9797,,,
11210604,79574,79344.87273,79414.17273,0,1038030.948,,,
29154650,336859,335766.1364,344736.9545,11971437.45,8030371.782,,,
1067234.875,83850,83364.17727,85365.38182,1317654.133,528135.8453,,,
128601440,49214359,49055904.55,49059818.18,45900547.03,28893654.05,,,
28178630,4826373,4818440.455,4822745.455,9530045.509,7701014.141,,,
438965.5313,785353,779738.5909,795315.8182,727006.3758,181871.5754,,,
319454.4375,31784,31783.88182,33441.54545,3024130.821,64350.56217,,,
6516057.5,343145,338991.5455,351291.8182,4713400.841,1194824.993,,,
3407433.5,81162,81161.65909,85688.11364,4154811.859,1037278.777,,,
34675620,40033159,39639981.82,39652200,14442921.64,8337121.619,,,
313529632,147062045,145762909.1,145782954.5,105535141,60905543.98,,,
31397980,4517472,4519276.364,4519247.727,21267606.74,4820369.52,,,
45318496,3321188,3222507.273,3228463.636,10477956.77,3840255.388,,,
283326464,61498118,60966913.64,60968440.91,40946632.39,47119429.65,,,
2369097.75,376964,366210.4091,367340.5909,0,487538.2478,,,
4295792,227754,221527.0909,223322.5909,1573224.902,479796.481,,,
40275904,8849658,8778496.364,8789616.818,28012031.56,5775471.242,,,
81912272,4103887,3979958.182,4000108.636,22005306.24,10348465.74,,,
